,EventID,Start_Time,End_Time,Year,Month,Facility_Code,Participant_Code,Status,Outage_Reason,Energy_Lost_MW,Description_Of_Outage,Outage_Duration_In_Days,Risk_Classification
3894,3895,08/04/16 17:30,12/04/16 21:00,2016,4,BW1_GREENWATERS_G2,GW,Approved,Forced,41,"GT2 Caterpillar starter had issues, required a rebuild.",4.145833333,High Risk
3895,3896,04/05/16 9:00,04/05/16 16:30,2016,5,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,"Units placed in LOCAL control, run to FSNL, top up starter diesel fuel tanks, return to SOCC control.",0.3125,N/A
3896,3897,12/04/16 17:00,12/04/16 17:00,2016,4,AUXC_WGP,AUXC,Approved,Forced,25,GT/HRSG Trip,0,High Risk
3897,3898,12/04/16 16:30,12/04/16 16:30,2016,4,AUXC_WGP,AUXC,Approved,Forced,25,GT/HRSG Trip,0,High Risk
3898,3899,16/04/16 8:00,18/04/16 11:30,2016,4,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),342,"To Facilitate WPC outage at Neerabup Terminal (ENAR 254597) - Extension Requested by WPC
",2.145833333,N/A
3899,3900,12/04/16 16:00,12/04/16 16:00,2016,4,AUXC_WGP,AUXC,Approved,Forced,25,GT/HRSG Trip,0,High Risk
3900,3901,07/10/16 22:00,31/10/16 7:30,2016,10,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),217,Annual Statutory Outage.  Boiler and GAH works.,23.39583333,N/A
3901,3902,03/04/16 12:30,03/04/16 7:00,2016,4,MELK_G7,MELK,Approved,Forced,155.9,Unable to fire the boiler on coal.,0.229166667,High Risk
3902,3903,01/04/16 16:00,03/04/16 12:00,2016,4,MELK_G7,MELK,Approved,Forced,205.9,Unit delay RTS,1.833333333,High Risk
3903,3904,22/05/16 10:00,29/05/16 17:00,2016,5,MUNDARING_GT1,MUND,Approved,Scheduled (Planned),38,Maintenance,7.291666667,N/A
3904,3905,11/04/16 8:00,11/04/16 8:00,2016,4,KORL_GT3,KORL,Approved,Forced,67,FO,0,High Risk
3905,3906,09/04/16 22:00,11/04/16 7:30,2016,4,KORL_GT3,KORL,Approved,Forced,100.1,FO,1.395833333,High Risk
3906,3907,03/04/16 1:00,03/04/16 7:00,2016,4,MELK_G7,MELK,Cancelled By Market Participant,Forced,155.9,Unable to fire on coal.,0.25,High Risk
3907,3908,01/04/16 8:00,03/04/16 12:30,2016,4,MELK_G7,MELK,Cancelled By Market Participant,Forced,205.9,Unit delay RTS,2.1875,High Risk
3908,3909,09/04/16 20:30,09/04/16 20:30,2016,4,KORL_GT3,KORL,Approved,Forced,41.5,FO,0,High Risk
3909,3910,09/04/16 21:00,09/04/16 23:30,2016,4,KORL_GT3,KORL,Approved,Forced,83,FO,0.104166667,High Risk
3910,3911,09/04/16 20:30,09/04/16 21:30,2016,4,KORL_GT3,KORL,Approved,Forced,83,FO,0.041666667,High Risk
3911,3912,06/04/16 7:30,09/04/16 16:30,2016,4,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,24,FO,3.375,High Risk
3912,3913,05/04/16 9:30,05/04/16 18:00,2016,4,ENRG_KALGOORLIE_GT3,ENRG,Approved,Opportunistic Maintenance (Planned),24,ODOM,0.354166667,N/A
3913,3914,04/04/16 15:30,04/04/16 18:30,2016,4,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,24,FO,0.125,High Risk
3914,3915,11/04/16 21:00,11/04/16 21:00,2016,4,MELK_G7,MELK,Approved,Forced,37.14,Master fuel trip,0,High Risk
3915,3916,11/04/16 20:30,11/04/16 20:30,2016,4,MELK_G7,MELK,Approved,Forced,53.85,Master fuel trip,0,High Risk
3916,3917,11/04/16 20:00,11/04/16 20:00,2016,4,MELK_G7,MELK,Approved,Forced,53.66,Master fuel trip,0,High Risk
3917,3918,21/04/16 0:30,20/04/16 22:00,2016,4,MELK_G7,MELK,Approved,Scheduled (Planned),343.238,Extension to air heater wash outage (#227046),0.104166667,N/A
3918,3919,20/05/16 6:00,21/05/16 0:30,2016,5,ENRG_KALGOORLIE_GT3,ENRG,Cancelled By Market Participant,Forced,24,Outage Ref. ENAR 267482,0.770833333,Medium Risk
3919,3920,14/04/16 17:30,15/04/16 17:00,2016,4,PJRH_GT11,PJRH,Cancelled By Market Participant,Scheduled (Planned),38,EI ,0.979166667,N/A
3920,3921,08/07/16 20:00,15/07/16 19:30,2016,7,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),240,Major GT C inspection and plant outage,6.979166667,N/A
3921,3922,10/04/16 22:00,10/04/16 22:00,2016,4,AUXC_WGP,AUXC,Approved,Forced,12.11,Steam / Power Imbalance,0,High Risk
3922,3923,08/08/16 8:00,11/08/16 7:30,2016,8,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,B Class Outage,2.979166667,N/A
3923,3924,06/06/16 8:00,09/06/16 7:30,2016,6,MELK_G7,MELK,Approved,Scheduled (Planned),55,B Class Outage,2.979166667,N/A
3924,3925,11/04/16 8:00,12/04/16 7:30,2016,4,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),55,Boiler Outage,0.979166667,N/A
3925,3926,12/04/16 8:00,17/04/16 15:00,2016,4,MELK_G7,MELK,Approved,Scheduled (Planned),55,Boiler Outage,5.291666667,N/A
3926,3927,08/04/16 19:00,08/04/16 19:00,2016,4,MELK_G7,MELK,Approved,Forced,15,Issue with Variable Speed Drive on Pulveriser A/B,0,High Risk
3927,3928,08/04/16 17:30,08/04/16 18:30,2016,4,MELK_G7,MELK,Approved,Forced,15,Issue with Variable Speed Drive on Pulveriser A/B,0.041666667,High Risk
3928,3929,08/04/16 17:00,08/04/16 17:00,2016,4,MELK_G7,MELK,Approved,Forced,10.1,Issue with Variable Speed Drive on Pulveriser A/B,0,High Risk
3929,3930,12/04/16 22:00,21/04/16 0:00,2016,4,MELK_G7,MELK,Approved,Scheduled (Planned),343.238,Rotary air heater wash,8.083333333,N/A
3930,3931,07/04/16 16:00,07/04/16 16:00,2016,4,MELK_G7,MELK,Approved,Forced,42.06,Turbine temperature and vibration issues during ramp up,0,High Risk
3931,3932,28/04/16 9:00,28/04/16 16:30,2016,4,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,Gas Turbine muscle air compressor annual service by external contractor.,0.3125,N/A
3932,3933,03/04/16 5:30,03/04/16 5:30,2016,4,BW1_GREENWATERS_G2,GW,Approved,Forced,26.446,Operational Issues caused real time forced outage.,0,High Risk
3933,3934,02/04/16 11:00,02/04/16 15:30,2016,4,BW1_GREENWATERS_G2,GW,Approved,Forced,52.744,Operational Issues caused real time forced outage.,0.1875,High Risk
3934,3935,02/04/16 10:30,02/04/16 10:30,2016,4,BW1_GREENWATERS_G2,GW,Approved,Forced,73.706,Operational Issues caused real time forced outage.,0,High Risk
3935,3936,02/04/16 10:00,02/04/16 10:00,2016,4,BW1_GREENWATERS_G2,GW,Approved,Forced,108.848,Operational Issues caused real time forced outage.,0,High Risk
3936,3937,02/04/16 9:30,02/04/16 9:30,2016,4,BW1_GREENWATERS_G2,GW,Approved,Forced,64.576,Operational Issues caused real time forced outage.,0,High Risk
3937,3938,02/04/16 7:30,02/04/16 9:00,2016,4,BW1_GREENWATERS_G2,GW,Approved,Forced,52.026,Operational Issues caused real time forced outage.,0.0625,High Risk
3938,3939,02/04/16 7:00,02/04/16 7:00,2016,4,BW1_GREENWATERS_G2,GW,Approved,Forced,55.414,Operational Issues caused real time forced outage.,0,High Risk
3939,3940,02/04/16 6:30,02/04/16 6:30,2016,4,BW1_GREENWATERS_G2,GW,Approved,Forced,65.664,Operational Issues caused real time forced outage.,0,High Risk
3940,3941,02/04/16 4:30,02/04/16 6:00,2016,4,BW1_GREENWATERS_G2,GW,Approved,Forced,52,Operational Issues caused real time forced outage.,0.0625,High Risk
3941,3942,02/04/16 4:00,02/04/16 4:00,2016,4,BW1_GREENWATERS_G2,GW,Approved,Forced,48,Operational Issues caused real time forced outage.,0,High Risk
3942,3943,29/03/16 21:00,29/03/16 21:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,27.616,Operational Issues caused real time forced outage.,0,High Risk
3943,3944,29/03/16 20:00,29/03/16 20:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,27.248,Operational Issues caused real time forced outage.,0,High Risk
3944,3945,14/04/16 8:00,16/04/16 7:30,2016,4,MELK_G7,MELK,Approved,Scheduled (Planned),55,UNIT OOS,1.979166667,N/A
3945,3946,13/04/16 8:00,13/04/16 8:30,2016,4,MELK_G7,MELK,Approved,Scheduled (Planned),55,Unit OOS,0.020833333,N/A
3946,3947,04/04/16 8:00,04/04/16 8:00,2016,4,AUXC_WGP,AUXC,Approved,Forced,17.99,Refinery Issues - Steam/Power Imbalance,0,High Risk
3947,3948,24/03/16 14:00,24/03/16 15:30,2016,3,COLLGAR_WF1,COLLGAR,Approved,Forced,136,"Dispatch Advisory 15998 - Due to a scheduled outage at Merredin Terminal, INVESTEC_COLLGAR_WF1 will be curtailed to 70MW. ",0.0625,High Risk
3948,3949,08/04/16 8:00,11/04/16 17:00,2016,4,MELK_G7,MELK,Approved,Scheduled (Planned),110,Mill Maintenance,3.375,N/A
3949,3950,17/06/16 17:30,01/06/16 17:00,2016,6,KORL_GT3,KORL,Approved,Scheduled (Planned),21,GI + PROT,16.02083333,N/A
3950,3951,29/03/16 8:30,29/03/16 8:30,2016,3,PJRH_GT11,PJRH,Approved,Forced,38,FO,0,High Risk
3951,3952,29/03/16 9:00,30/03/16 0:30,2016,3,PJRH_GT11,PJRH,Approved,Forced,116,FO,0.645833333,High Risk
3952,3953,23/03/16 10:30,23/03/16 10:30,2016,3,PJRH_GT11,PJRH,Not Accepted,Opportunistic Maintenance (Planned),58,Opportune work,0,N/A
3953,3954,21/07/16 8:00,28/07/16 17:00,2016,7,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),190,"A-Inspection, Gen Robotic Inspection and Filter change",7.375,N/A
3954,3955,13/07/16 8:00,20/07/16 17:00,2016,7,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),190,"A-Inspection, Gen Robotic Inspection and Filter change",7.375,N/A
3955,3956,21/07/16 8:00,28/07/16 16:30,2016,7,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),190,"A-Inspection, Gen Robotic Inspection and Filter change",7.354166667,N/A
3956,3957,13/07/16 8:00,20/07/16 16:30,2016,7,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),190,"A-Inspection, Gen Robotic Inspection and Filter change",7.354166667,N/A
3957,3958,26/03/16 7:30,26/03/16 11:30,2016,3,TIWEST_COG1,TRMOS,Approved,Forced,42.1,Islanded due to Severe Weather Warning on instruction from Tronox,0.166666667,High Risk
3958,3959,16/05/16 8:00,24/05/16 7:00,2016,5,MELK_G7,MELK,Approved,Scheduled (Planned),211,Boiler inspection,7.958333333,N/A
3959,3960,24/05/16 7:30,28/05/16 7:30,2016,5,MELK_G7,MELK,Cancelled By Market Participant,Forced,211,Unit out of service for Western Power ENAR268968,4,High Risk
3960,3961,13/05/16 7:30,16/05/16 7:30,2016,5,MELK_G7,MELK,Approved,Consequential,211,Unit out of service for Western Power ENAR268961,3,N/A
3961,3962,23/03/16 10:30,23/03/16 10:30,2016,3,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),58,Opportune work,0,N/A
3962,3963,23/03/16 11:00,23/03/16 11:30,2016,3,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),116,Opportune work,0.020833333,N/A
3963,3964,22/03/16 23:00,25/03/16 0:30,2016,3,KORL_GT3,KORL,Approved,Forced,100.1,FO,2.0625,High Risk
3964,3965,22/03/16 5:00,22/03/16 5:00,2016,3,KORL_GT3,KORL,Approved,Forced,33,FO,0,High Risk
3965,3966,22/03/16 12:30,22/03/16 4:30,2016,3,KORL_GT3,KORL,Approved,Forced,100.1,FO,0.333333333,High Risk
3966,3967,26/03/16 13:00,26/03/16 13:00,2016,3,AURICON_PNJ_U1,AURICON,Approved,Forced,18.391,Rotor temperature issue.,0,High Risk
3967,3968,27/03/16 0:30,27/03/16 0:30,2016,3,AURICON_PNJ_U1,AURICON,Approved,Forced,19.208,Rotor temperature issue.,0,High Risk
3968,3969,02/04/16 2:00,02/04/16 2:00,2016,4,AUXC_WGP,AUXC,Approved,Forced,16.63,Refinery Issues - Steam/power imbalance.,0,High Risk
3969,3970,02/04/16 1:30,02/04/16 1:30,2016,4,AUXC_WGP,AUXC,Approved,Forced,16.33,Refinery Issues - Steam/power imbalance.,0,High Risk
3970,3971,01/04/16 13:30,01/04/16 13:30,2016,4,AUXC_WGP,AUXC,Approved,Forced,12.61,Power/Steam imbalance,0,High Risk
3971,3972,01/04/16 13:00,01/04/16 13:00,2016,4,AUXC_WGP,AUXC,Approved,Forced,10.06,Power/Steam imbalance,0,High Risk
3972,3973,31/03/16 5:00,01/03/16 0:30,2016,3,MELK_G7,MELK,Approved,Forced,121,Load reduction,30.1875,High Risk
3973,3974,24/03/16 11:30,24/03/16 11:30,2016,3,PMC_AG,PMC,Approved,Forced,173.3,Operational issues caused real time forced outage.,0,High Risk
3974,3975,24/03/16 5:00,24/03/16 10:30,2016,3,PMC_AG,PMC,Approved,Forced,320,Operational issues caused real time forced outage.,0.229166667,High Risk
3975,3976,28/03/16 5:00,28/03/16 5:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,37.44,Operational Issues caused real time forced outage.,0,High Risk
3976,3977,28/03/16 4:30,28/03/16 4:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,49.614,Operational Issues caused real time forced outage.,0,High Risk
3977,3978,28/03/16 2:30,28/03/16 4:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,47,Operational Issues caused real time forced outage.,0.0625,High Risk
3978,3979,27/03/16 21:30,28/03/16 2:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,47.356,Operational Issues caused real time forced outage.,0.1875,High Risk
3979,3980,27/03/16 20:30,27/03/16 20:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,42.826,Operational Issues caused real time forced outage.,0,High Risk
3980,3981,27/03/16 20:00,27/03/16 20:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,40,Operational Issues caused real time forced outage.,0,High Risk
3981,3982,27/03/16 19:30,27/03/16 19:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,31.346,Operational Issues caused real time forced outage.,0,High Risk
3982,3983,27/03/16 13:00,27/03/16 13:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,43.302,Operational Issues caused real time forced outage.,0,High Risk
3983,3984,28/03/16 0:30,28/03/16 0:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,51.586,Operational Issues caused real time forced outage.,0,High Risk
3984,3985,27/03/16 11:30,27/03/16 11:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,62.766,Operational Issues caused real time forced outage.,0,High Risk
3985,3986,27/03/16 10:30,27/03/16 10:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,56.106,Operational Issues caused real time forced outage.,0,High Risk
3986,3987,27/03/16 9:30,27/03/16 9:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,57.056,Operational Issues caused real time forced outage.,0,High Risk
3987,3988,27/03/16 9:00,27/03/16 9:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,79.408,Operational Issues caused real time forced outage.,0,High Risk
3988,3989,27/03/16 8:30,27/03/16 8:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,66.92,Operational Issues caused real time forced outage.,0,High Risk
3989,3990,27/03/16 8:00,27/03/16 8:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,36.296,Operational Issues caused real time forced outage.,0,High Risk
3990,3991,27/03/16 6:30,27/03/16 6:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,34.794,Operational Issues caused real time forced outage.,0,High Risk
3991,3992,26/03/16 20:00,26/03/16 20:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,26.284,Operational Issues caused real time forced outage.,0,High Risk
3992,3993,26/03/16 18:30,26/03/16 19:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,28.066,Operational Issues caused real time forced outage.,0.020833333,High Risk
3993,3994,26/03/16 14:30,26/03/16 14:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,29.074,Operational Issues caused real time forced outage.,0,High Risk
3994,3995,24/03/16 13:30,24/03/16 13:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,28.48,Operational Issues caused real time forced outage.,0,High Risk
3995,3996,28/03/16 9:30,28/03/16 9:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,32.164,Operational Issues caused real time forced outage.,0,High Risk
3996,3997,28/03/16 9:00,28/03/16 9:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,26.628,Operational Issues caused real time forced outage.,0,High Risk
3997,3998,28/03/16 8:30,28/03/16 8:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,41.004,Operational Issues caused real time forced outage.,0,High Risk
3998,3999,28/03/16 7:00,28/03/16 7:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,59.786,Operational Issues caused real time forced outage.,0,High Risk
3999,4000,28/03/16 6:30,28/03/16 6:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,64.44,Operational Issues caused real time forced outage.,0,High Risk
4000,4001,28/03/16 5:00,28/03/16 6:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,61.458,Operational Issues caused real time forced outage.,0.041666667,High Risk
4001,4002,28/03/16 4:30,28/03/16 4:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,63.32,Operational Issues caused real time forced outage.,0,High Risk
4002,4003,28/03/16 4:00,28/03/16 4:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,74.634,Operational Issues caused real time forced outage.,0,High Risk
4003,4004,28/03/16 3:30,28/03/16 3:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,76.18,Operational Issues caused real time forced outage.,0,High Risk
4004,4005,28/03/16 3:00,28/03/16 3:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,84.346,Operational Issues caused real time forced outage.,0,High Risk
4005,4006,28/03/16 2:30,28/03/16 2:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,100.94,Operational Issues caused real time forced outage.,0,High Risk
4006,4007,28/03/16 2:00,28/03/16 2:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,111.7,Operational Issues caused real time forced outage.,0,High Risk
4007,4008,27/03/16 15:30,27/03/16 20:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,217,Operational Issues caused real time forced outage.,0.208333333,High Risk
4008,4009,27/03/16 15:00,27/03/16 15:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,149.358,Operational Issues caused real time forced outage.,0,High Risk
4009,4010,27/03/16 14:30,27/03/16 14:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,110.422,Operational Issues caused real time forced outage.,0,High Risk
4010,4011,27/03/16 14:00,27/03/16 14:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,60.28,Operational Issues caused real time forced outage.,0,High Risk
4011,4012,27/03/16 11:30,28/03/16 0:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,72.112,Operational Issues caused real time forced outage.,0.520833333,High Risk
4012,4013,27/03/16 11:00,27/03/16 11:00,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,75.334,Operational Issues caused real time forced outage.,0,High Risk
4013,4014,27/03/16 10:30,27/03/16 10:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,43.948,Operational Issues caused real time forced outage.,0,High Risk
4014,4015,27/03/16 9:30,27/03/16 9:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,48.882,Operational Issues caused real time forced outage.,0,High Risk
4015,4016,27/03/16 8:00,27/03/16 8:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,43.304,Operational Issues caused real time forced outage.,0.020833333,High Risk
4016,4017,27/03/16 2:30,27/03/16 2:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,40.34,Operational Issues caused real time forced outage.,0,High Risk
4017,4018,26/03/16 23:30,26/03/16 23:30,2016,3,BW1_GREENWATERS_G2,GW,Approved,Forced,31.566,Operational Issues caused real time forced outage.,0,High Risk
4018,4019,06/04/16 0:00,08/04/16 17:00,2016,4,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,GTG1 and GTG2 turbine inspections and fuel heater pre-winter inspection and test.,2.708333333,N/A
4019,4020,30/03/16 14:00,30/03/16 14:00,2016,3,AUXC_WGP,AUXC,Approved,Forced,13.97,"Refinery Issues - Steam,/Power Imbalance",0,High Risk
4020,4021,12/04/16 7:00,13/04/16 17:00,2016,4,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),40,Outage for EMDA transformer tests,1.416666667,N/A
4021,4022,12/04/16 7:00,12/04/16 16:00,2016,4,PERTHENERGY_KORL_GT1,PUG,Approved,Scheduled (Planned),116,Western Power outage 225990 will result in the 132kV to KND being switched off,0.375,N/A
4022,4023,18/04/16 8:00,18/04/16 14:30,2016,4,PERTHENERGY_KORL_GT1,PUG,Approved,Scheduled (Planned),116,Inspection and test of the HV switchyard equipment.  Partial discharge test of the generators and step up transformers.,0.270833333,N/A
4023,4024,01/05/16 17:30,04/05/16 8:30,2016,5,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Combustion inspection,2.625,N/A
4024,4025,26/03/16 19:30,26/03/16 23:30,2016,3,TIWEST_COG1,TRMOS,Cancelled By Market Participant,Forced,42.1,Islanded due to Servere Weather Warning on instrcutions from Tronox,0.166666667,Low Risk
4025,4026,26/03/16 12:00,26/03/16 4:00,2016,3,TIWEST_COG1,TRMOS,Cancelled By Market Participant,Forced,42.1,Islanded due to Servere Weather Warning.,0.333333333,Low Risk
4026,4027,24/03/16 17:00,24/03/16 17:00,2016,3,AUXC_WGP,AUXC,Approved,Forced,10.19,"Refinery issues. Power / Steam imbalance
",0,High Risk
4027,4028,24/03/16 16:30,24/03/16 16:30,2016,3,AUXC_WGP,AUXC,Approved,Forced,12.71,"Refinery issues. Power / Steam imbalance
",0,High Risk
4028,4029,22/03/16 0:30,22/03/16 0:30,2016,3,AUXC_WGP,AUXC,Approved,Forced,9.45,"Refinery issues. Power / Steam imbalance
",0,High Risk
4029,4030,24/03/16 9:00,24/03/16 15:30,2016,3,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,9.9,"Notification of outage ENAR 267957 (Western Power Fault Reference 3596490-g) was received 22/3/16 13:31, too late to lodge planned outage.
Enable removed 9:22, power removed 9:35, power restored 15:31, enable restored 15:39.
Will request conversion to consequential.",0.270833333,N/A
4030,4031,18/04/16 8:00,27/04/16 16:30,2016,4,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Scheduled (Planned),116,Inspection and test of the HV switchyard equipment.  Partial discharge test of the generators and step up transformers.,9.354166667,N/A
4031,4032,17/03/16 4:30,17/03/16 4:30,2016,3,PMC_AG,PMC,Approved,Forced,177.95,Operational issues caused real time forced outage.,0,High Risk
